linf,k
109.52966246473616,0.09269684649107814
109.89426086999048,0.08950153786974098
113.97804652227718,0.0830811676656391
104.62274837261245,0.0984352845361026
113.58926834375451,0.0876739471896196
112.349377256326,0.09077364901192779
114.57512000547631,0.08397624784499096
108.27777430267003,0.09255357016840803
105.1204254020726,0.0964074878866596
106.79269999529971,0.09883861029396725
109.9802455994185,0.09626952096213219
105.32428788297831,0.10231436222725476
108.19677268088326,0.09420736306006602
112.50957890029876,0.08891614008659283
112.18265906756183,0.08291814921519047
106.01454184850944,0.09447590666904161
111.81296656473613,0.09594811116396164
109.83049614558803,0.08994926573234632
109.36159879260192,0.09384948507582111
108.93809096727287,0.09934561090858315
107.84699977607545,0.09625420713882951
106.26031571670103,0.09476313967108589
111.33220976032355,0.09283469961044945
111.41902885219116,0.09070507126025376
100.40964498358477,0.10496575585317233
102.06330869575672,0.10561465107286594
104.20883065792839,0.10488818685283627
105.56516603361496,0.09741676684812159
104.53612999994009,0.09504121132948695
112.49586403423491,0.08858231601758283
114.98401079502943,0.08516594161828847
105.57555872022309,0.10036830037477168
104.39513732922623,0.0966380640671494
106.78499544982058,0.09398805880448798
103.78174333120543,0.10274800289109452
107.11102174662261,0.09749673718854034
114.2479546037781,0.09107995914435832
110.3199953777189,0.08956629199261978
111.49329152943336,0.09547871978957621
108.51680310926092,0.09105545112424376
110.42598725055211,0.08751840248856116
109.14292829492764,0.09580552156734072
106.34198817837127,0.10202505376966865
103.05099658954576,0.10234566115997347
104.80408178104665,0.10428905082200018
106.34825638678528,0.09752444785213074
103.43989060151817,0.10532742140901438
103.59254657252212,0.10590992650061891
107.71852285367113,0.09891092053662953
108.58422964646999,0.0917984819407614
103.41951977845669,0.10375079998300113
105.25932758007006,0.1030643347974819
101.84360788761346,0.09947193251769479
111.21154465008885,0.09465802822496436
111.26538753206209,0.0927567810894693
107.94584216752821,0.09626846263258196
116.96432014424998,0.08215848024641272
112.99351148390025,0.08739557586362873
108.13255212988966,0.09527087855582526
106.06574257548264,0.09087500154686519
103.59401784479599,0.1024291655015469
118.48291105080791,0.0821368132044175
120.302820052141,0.08097652668282647
117.91267581707316,0.07745927523343854
118.59862691075708,0.07310518134839823
122.97606536529449,0.07560039318171098
125.22761962659943,0.07454099149538207
124.66698274448056,0.0703528907884362
111.80219180806623,0.08348542935169777
114.17763795784829,0.08945489141141824
112.32854540226649,0.09109469550103888
110.83111551753488,0.09041539758621313
113.5390673603893,0.08535107241033138
103.85671360966812,0.09720028789816952
104.93736914478437,0.09793837858250212
106.21225596675123,0.09743203239620271
106.21037338524741,0.10028876283805413
105.63963063404401,0.09914979924018992
109.08248363185051,0.09515026665835961
106.9507821641474,0.09408390327326642
105.71919251634841,0.0959846251265494
107.70217011074628,0.09528560874840124
121.08059789599754,0.07852198248930088
115.58726426903095,0.07982572877305943
116.6577512192205,0.08193777023104423
108.89199824072725,0.09369172840248881
109.44502105532648,0.09205758053219548
110.249642403546,0.09200176305367044
106.07897861880926,0.09850745407864629
104.43134050685066,0.10246794737311071
105.459136320786,0.09711089463944801
113.86608496789532,0.09073533618983882
111.03235188843063,0.0888388435906467
109.73532032264845,0.09426830591098441
111.2339387738077,0.09363149219333716
110.53990508615216,0.09201940984674536
109.70595258207562,0.090247889053677
109.13847502780372,0.09228038190553664
113.44897692335319,0.08802037071714242
